Number of tests,11/05/2020,"5,854"
Number of tests,11/06/2020,"5,735"
Number of tests,11/07/2020,"2,776"
Number of tests,11/08/2020,"2,990"
Number of tests,11/09/2020,"6,249"
Number of tests,11/10/2020,"5,520"
Number of tests,11/11/2020,"5,260"
Number of student tests,11/05/2020,"4,650"
Number of student tests,11/06/2020,"4,472"
Number of student tests,11/07/2020,"2,655"
Number of student tests,11/08/2020,"2,894"
Number of student tests,11/09/2020,"5,031"
Number of student tests,11/10/2020,"4,314"
Number of student tests,11/11/2020,"3,889"
Number of employee tests,11/05/2020,"1,204"
Number of employee tests,11/06/2020,"1,263"
Number of employee tests,11/07/2020,121
Number of employee tests,11/08/2020,96
Number of employee tests,11/09/2020,"1,218"
Number of employee tests,11/10/2020,"1,206"
Number of employee tests,11/11/2020,"1,371"
"New Confirmed Positive, Total",11/05/2020,2
"New Confirmed Positive, Total",11/06/2020,2
"New Confirmed Positive, Total",11/07/2020,1
"New Confirmed Positive, Total",11/08/2020,1
"New Confirmed Positive, Total",11/09/2020,2
"New Confirmed Positive, Total",11/10/2020,
"New Confirmed Positive, Total",11/11/2020,6
Number of tests,Total,"34,384"
Number of student tests,Total,"27,905"
Number of employee tests,Total,"6,479"
New confirmed positives,Total,14
