Number of tests,05/05/2021,"4,131"
Number of tests,05/06/2021,"4,554"
Number of tests,05/07/2021,"4,433"
Number of tests,05/08/2021,"3,243"
Number of tests,05/09/2021,"3,764"
Number of tests,05/10/2021,"4,657"
Number of tests,05/11/2021,"4,100"
Number of student tests,05/05/2021,"3,506"
Number of student tests,05/06/2021,"3,751"
Number of student tests,05/07/2021,"3,862"
Number of student tests,05/08/2021,"3,152"
Number of student tests,05/09/2021,"3,707"
Number of student tests,05/10/2021,"3,827"
Number of student tests,05/11/2021,"3,581"
Number of employee tests,05/05/2021,625
Number of employee tests,05/06/2021,803
Number of employee tests,05/07/2021,571
Number of employee tests,05/08/2021,91
Number of employee tests,05/09/2021,57
Number of employee tests,05/10/2021,830
Number of employee tests,05/11/2021,519
"New Confirmed Positive, Total",05/05/2021,2
"New Confirmed Positive, Total",05/06/2021,1
"New Confirmed Positive, Total",05/07/2021,1
"New Confirmed Positive, Total",05/08/2021,0
"New Confirmed Positive, Total",05/09/2021,0
"New Confirmed Positive, Total",05/10/2021,1
"New Confirmed Positive, Total",05/11/2021,0
Number of tests,Total,"28,882"
Number of student tests,Total,"25,386"
Number of employee tests,Total,"3,496"
New confirmed positives,Total,5
